m/z	z	Intensity	Peptide #	Ion Type	Index	Charge	Elem Comp	Error
1621.4400	1	0	1	y-H2O	14	1	C72 H101 N24 O20	-198
1621.4800	1	0	1	y-H2O	14	1	C72 H101 N24 O20	-174
1621.5200	1	0	1	y-H2O	14	1	C72 H101 N24 O20	-149
1621.5600	1	0	1	y-H2O	14	1	C72 H101 N24 O20	-124
1621.6000	1	0	1	y-H2O	14	1	C72 H101 N24 O20	-100
1621.6400	1	0	1	y-H2O	14	1	C72 H101 N24 O20	-75
1621.6800	1	0	1	y-H2O	14	1	C72 H101 N24 O20	-50
1621.7200	1	0	1	y-H2O	14	1	C72 H101 N24 O20	-26
1621.7600	1	0	1	y-H2O	14	1	C72 H101 N24 O20	-1.2
1621.8000	1	0	1	y-H2O	14	1	C72 H101 N24 O20	24
1621.8400	1	0	1	y-H2O	14	1	C72 H101 N24 O20	48
1621.8800	1	0	1	y-H2O	14	1	C72 H101 N24 O20	73
1621.9200	1	0	1	y-H2O	14	1	C72 H101 N24 O20	97
1621.9600	1	0	1	y-H2O	14	1	C72 H101 N24 O20	122
1622.0000	1	0	1	y-H2O	14	1	C72 H101 N24 O20	147
1622.0400	1	0	1	y-H2O	14	1	C72 H101 N24 O20	171
1622.0800	1	0	1	y-H2O	14	1	C72 H101 N24 O20	196
1622.1200	1	0	1	y-H2O	14	1	C72 H101 N24 O20	221
1622.1600	1	0	1	y-H2O	14	1	C72 H101 N24 O20	245
1622.2000	1	0	1	y-H2O	14	1	C72 H101 N24 O20	270
1622.2400	1	0	1	y-H2O	14	1	C72 H101 N24 O20	295
1622.2800	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-287
1622.3200	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-262
1622.3600	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-238
1622.4000	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-213
1622.4400	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-189
1622.4800	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-164
1622.5200	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-139
1622.5600	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-115
1622.6000	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-90
1622.6400	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-65
1622.6800	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-41
1622.7200	1	0	1	y-NH3	14	1	C72 H100 N23 O21	-16
1622.7600	1	0	1	y-NH3	14	1	C72 H100 N23 O21	8.7
1622.8000	1	0	1	y-NH3	14	1	C72 H100 N23 O21	33
1622.8400	1	0	1	y-NH3	14	1	C72 H100 N23 O21	58
1622.8800	1	0	1	y-NH3	14	1	C72 H100 N23 O21	83
1622.9200	1	0	1	y-NH3	14	1	C72 H100 N23 O21	107
1622.9600	1	0	1	y-NH3	14	1	C72 H100 N23 O21	132
1623.0000	1	0	1	y-NH3	14	1	C72 H100 N23 O21	157
1623.0400	1	0	1	y-NH3	14	1	C72 H100 N23 O21	181
1623.0800	1	0	1	y-NH3	14	1	C72 H100 N23 O21	206
1623.1200	1	0	1	y-NH3	14	1	C72 H100 N23 O21	231
1623.1600	1	0	1	y-NH3	14	1	C72 H100 N23 O21	255
1623.2000	1	0	1	y-NH3	14	1	C72 H100 N23 O21	280
1623.2400	1	0						
1623.2800	1	0						
1623.3200	1	0						
1623.3600	1	0						
1623.4000	1	0						
1623.4400	1	0						
1623.4800	1	0						
1623.5200	1	0						
1623.5600	1	0						
1623.6000	1	0						
1623.6400	1	0						
1623.6800	1	0						
1623.7200	1	0						
1623.7600	1	0						
1623.8000	1	0						
1623.8400	1	0						
1623.8800	1	0						
1623.9200	1	0						
1623.9600	1	0						
1624.0000	1	0						
1624.0400	1	0						
1624.0800	1	0						
1624.1200	1	0						
1624.1600	1	0						
1624.2000	1	0						
1624.2400	1	0						
1624.2800	1	0						
1624.3200	1	0						
1624.3600	1	0						
1624.4000	1	0						
1624.4400	1	0						
1624.4800	1	0						
1624.5200	1	0						
1624.5600	1	0						
1624.6000	1	0						
1624.6400	1	0						
1624.6800	1	0						
1624.7200	1	0						
1624.7600	1	0						
1624.8000	1	0						
1624.8400	1	0						
1624.8800	1	0						
1624.9200	1	0						
1624.9600	1	0						
1625.0000	1	0						
1625.0400	1	0						
1625.0800	1	0						
1625.1200	1	0						
1625.1600	1	0						
1625.2000	1	0						
1625.2400	1	0						
1625.2800	1	0						
1625.3200	1	0						
1625.3600	1	0						
1625.4000	1	0						
1625.4400	1	0						
1625.4800	1	0						
1625.5200	1	0						
1625.5600	1	0						
1625.6000	1	0						
1625.6400	1	0						
1625.6800	1	0						
1625.7200	1	0						
1625.7600	1	0						
1625.8000	1	0						
1625.8400	1	0						
1625.8800	1	0						
1625.9200	1	0						
1625.9600	1	0						
1626.0000	1	0						
1626.0400	1	0						
1626.0800	1	0						
1626.1200	1	0						
1626.1600	1	0						
1626.2000	1	0						
1626.2400	1	0						
1626.2800	1	0						
1626.3200	1	0						
1626.3600	1	0						
1626.4000	1	0						
1626.4400	1	0						
1626.4800	1	0						
1626.5200	1	0						
1626.5600	1	0						
1626.6000	1	0						
1626.6400	1	0						
1626.6800	1	0						
1626.7200	1	0						
1626.7600	1	0						
1626.8000	1	0						
1626.8400	1	0						
1626.8800	1	0						
1626.9200	1	0						
1626.9600	1	0						
1627.0000	1	0						
1627.0400	1	0						
1627.0800	1	0						
1627.1200	1	0						
1627.1600	1	0						
1627.2000	1	0						
1627.2400	1	0						
1627.2800	1	0						
1627.3200	1	0						
1627.3600	1	0						
1627.4000	1	0						
1627.4400	1	0						
1627.4800	1	0						
1627.5200	1	0						
1627.5600	1	0						
1627.6000	1	0						
1627.6400	1	0						
1627.6800	1	0						
1627.7200	1	0						
1627.7600	1	0						
1627.8000	1	0						
1627.8400	1	0						
1627.8800	1	0						
1627.9200	1	0						
1627.9600	1	0						
1628.0000	1	0						
1628.0400	1	0						
1628.0800	1	0						
1628.1200	1	0						
1628.1600	1	0						
1628.2000	1	0						
1628.2400	1	0						
1628.2800	1	0						
1628.3200	1	0						
1628.3600	1	0						
1628.4000	1	0						
1628.4400	1	0						
1628.4800	1	0						
1628.5200	1	0						
1628.5600	1	0						
1628.6000	1	0						
1628.6400	1	0						
1628.6800	1	0						
1628.7200	1	0						
1628.7600	1	0						
1628.8000	1	0						
1628.8400	1	0						
1628.8800	1	0						
1628.9200	1	0						
1628.9600	1	0						
1629.0000	1	0						
1629.0400	1	0						
1629.0800	1	0						
1629.1200	1	0						
1629.1600	1	0						
1629.2000	1	0						
1629.2400	1	0						
1629.2800	1	0						
1629.3200	1	0						
1629.3600	1	0						
1629.4000	1	0						
1629.4400	1	0						
1629.4800	1	0						
1629.5200	1	0						
1629.5600	1	0						
1629.6000	1	0						
1629.6400	1	0						
1629.6800	1	0						
1629.7200	1	0						
1629.7600	1	0						
1629.8000	1	0						
1629.8400	1	0						
1629.8800	1	0						
1629.9200	1	0						
1629.9600	1	0						
1630.0000	1	0						
1630.0400	1	0						
1630.0800	1	0						
1630.1200	1	0						
1630.1600	1	0						
1630.2000	1	0						
1630.2400	1	0						
1630.2800	1	0						
1630.3200	1	0						
1630.3600	1	0						
1630.4000	1	0						
1630.4400	1	0						
1630.4800	1	0						
1630.5200	1	0						
1630.5600	1	0						
1630.6000	1	0						
1630.6400	1	0						
1630.6800	1	0						
1630.7200	1	0						
1630.7600	1	0						
1630.8000	1	0						
1630.8400	1	0						
1630.8800	1	0						
1630.9200	1	0						
1630.9600	1	0						
1631.0000	1	0						
1631.0400	1	0						
1631.0800	1	0						
1631.1200	1	0						
1631.1600	1	0						
1631.2000	1	0						
1631.2400	1	0						
1631.2800	1	0						
1631.3200	1	0						
1631.3600	1	0						
1631.4000	1	0						
1631.4400	1	0						
1631.4800	1	0						
1631.5200	1	0						
1631.5600	1	0						
1631.6000	1	0						
1631.6400	1	0						
1631.6800	1	0						
1631.7200	1	0						
1631.7600	1	0						
1631.8000	1	0						
1631.8400	1	0						
1631.8800	1	0						
1631.9200	1	0						
1631.9600	1	0						
1632.0000	1	0						
1632.0400	1	0						
1632.0800	1	0						
1632.1200	1	0						
1632.1600	1	0						
1632.2000	1	0						
1632.2400	1	0						
1632.2800	1	0						
1632.3200	1	0						
1632.3600	1	0						
1632.4000	1	0						
1632.4400	1	0						
1632.4800	1	0						
1632.5200	1	0						
1632.5600	1	0						
1632.6000	1	0						
1632.6400	1	0						
1632.6800	1	0						
1632.7200	1	0						
1632.7600	1	0						
1632.8000	1	0						
1632.8400	1	0						
1632.8800	1	0						
1632.9200	1	0						
1632.9600	1	0						
1633.0000	1	0						
1633.0400	1	0						
1633.0800	1	0						
1633.1200	1	0						
1633.1600	1	0						
1633.2000	1	0						
1633.2400	1	0						
1633.2800	1	0						
1633.3200	1	0						
1633.3600	1	0						
1633.4000	1	0						
1633.4400	1	0						
1633.4800	1	0						
1633.5200	1	0						
1633.5600	1	0						
1633.6000	1	0						
1633.6400	1	0						
1633.6800	1	0						
1633.7200	1	0						
1633.7600	1	0						
1633.8000	1	0						
1633.8400	1	0						
1633.8800	1	0						
1633.9200	1	0						
1633.9600	1	0						
1634.0000	1	0						
1634.0400	1	0						
1634.0800	1	0						
1634.1200	1	0						
1634.1600	1	0						
1634.2000	1	0						
1634.2400	1	0						
1634.2800	1	0						
1634.3200	1	0						
1634.3600	1	0						
1634.4000	1	0						
1634.4400	1	0						
1634.4800	1	0						
1634.5200	1	0						
1634.5600	1	0						
1634.6000	1	0						
1634.6400	1	0						
1634.6800	1	0						
1634.7200	1	0						
1634.7600	1	0						
1634.8000	1	0						
1634.8400	1	0						
1634.8800	1	0						
1634.9200	1	0						
1634.9600	1	0						
1635.0000	1	0						
1635.0400	1	0						
1635.0800	1	0						
1635.1200	1	0						
1635.1600	1	0						
1635.2000	1	0						
1635.2400	1	0	1	a-NH3	15	1	C72 H95 N22 O23	-277
1635.2800	1	7.50e-5	1	a-NH3	15	1	C72 H95 N22 O23	-253
1635.3200	1	4.30e-4	1	a-NH3	15	1	C72 H95 N22 O23	-228
			2	y-H2O	14	1	C73 H103 N24 O20	-280
1635.3600	1	4.22e-4	1	a-NH3	15	1	C72 H95 N22 O23	-204
			2	y-H2O	14	1	C73 H103 N24 O20	-255
1635.4000	1	3.53e-4	1	a-NH3	15	1	C72 H95 N22 O23	-179
			2	y-H2O	14	1	C73 H103 N24 O20	-231
1635.4400	1	0.00106	1	a-NH3	15	1	C72 H95 N22 O23	-155
			2	y-H2O	14	1	C73 H103 N24 O20	-206
1635.4800	1	8.05e-4	1	a-NH3	15	1	C72 H95 N22 O23	-131
			2	y-H2O	14	1	C73 H103 N24 O20	-182
1635.5200	1	2.70e-4	1	a-NH3	15	1	C72 H95 N22 O23	-106
			2	y-H2O	14	1	C73 H103 N24 O20	-157
1635.5600	1	5.50e-5	1	a-NH3	15	1	C72 H95 N22 O23	-82
			2	y-H2O	14	1	C73 H103 N24 O20	-133
1635.6000	1	0	1	a-NH3	15	1	C72 H95 N22 O23	-57
			2	y-H2O	14	1	C73 H103 N24 O20	-109
1635.6400	1	0	1	a-NH3	15	1	C72 H95 N22 O23	-33
			2	y-H2O	14	1	C73 H103 N24 O20	-84
1635.6800	1	0	1	a-NH3	15	1	C72 H95 N22 O23	-8.3
			2	y-H2O	14	1	C73 H103 N24 O20	-60
1635.7200	1	0	1	a-NH3	15	1	C72 H95 N22 O23	16
			2	y-H2O	14	1	C73 H103 N24 O20	-35
1635.7600	1	0	1	a-NH3	15	1	C72 H95 N22 O23	41
			2	y-H2O	14	1	C73 H103 N24 O20	-11
1635.8000	1	0	1	a-NH3	15	1	C72 H95 N22 O23	65
			2	y-H2O	14	1	C73 H103 N24 O20	14
1635.8400	1	0	1	a-NH3	15	1	C72 H95 N22 O23	90
			2	y-H2O	14	1	C73 H103 N24 O20	38
1635.8800	1	0	1	a-NH3	15	1	C72 H95 N22 O23	114
			2	y-H2O	14	1	C73 H103 N24 O20	63
1635.9200	1	0	1	a-NH3	15	1	C72 H95 N22 O23	138
			2	y-H2O	14	1	C73 H103 N24 O20	87
1635.9600	1	0	1	a-NH3	15	1	C72 H95 N22 O23	163
			2	y-H2O	14	1	C73 H103 N24 O20	112
1636.0000	1	0	1	a-NH3	15	1	C72 H95 N22 O23	187
			2	y-H2O	14	1	C73 H103 N24 O20	136
1636.0400	1	0	1	a-NH3	15	1	C72 H95 N22 O23	212
			2	y-H2O	14	1	C73 H103 N24 O20	160
1636.0800	1	0	1	a-NH3	15	1	C72 H95 N22 O23	236
			2	y-H2O	14	1	C73 H103 N24 O20	185
1636.1200	1	2.60e-5	1	a-NH3	15	1	C72 H95 N22 O23	261
			2	y-H2O	14	1	C73 H103 N24 O20	209
1636.1600	1	1.85e-4	1	a-NH3	15	1	C72 H95 N22 O23	285
			2	y-H2O	14	1	C73 H103 N24 O20	234
1636.2000	1	2.31e-4	2	y-H2O	14	1	C73 H103 N24 O20	258
1636.2400	1	1.02e-4	2	y-H2O	14	1	C73 H103 N24 O20	283
1636.2800	1	2.50e-5	2	y-NH3	14	1	C73 H102 N23 O21	-294
1636.3200	1	2.00e-6	2	y-NH3	14	1	C73 H102 N23 O21	-270
1636.3600	1	0	2	y-NH3	14	1	C73 H102 N23 O21	-245
1636.4000	1	0	2	y-NH3	14	1	C73 H102 N23 O21	-221
1636.4400	1	0	2	y-NH3	14	1	C73 H102 N23 O21	-196
1636.4800	1	0	2	y-NH3	14	1	C73 H102 N23 O21	-172
1636.5200	1	0	2	y-NH3	14	1	C73 H102 N23 O21	-148
1636.5600	1	0	2	y-NH3	14	1	C73 H102 N23 O21	-123
1636.6000	1	0	2	y-NH3	14	1	C73 H102 N23 O21	-99
1636.6400	1	0	2	y-NH3	14	1	C73 H102 N23 O21	-74
1636.6800	1	0	2	y-NH3	14	1	C73 H102 N23 O21	-50
1636.7200	1	0	2	y-NH3	14	1	C73 H102 N23 O21	-25
1636.7600	1	0	2	y-NH3	14	1	C73 H102 N23 O21	-0.95
1636.8000	1	0	2	y-NH3	14	1	C73 H102 N23 O21	23
1636.8400	1	0	2	y-NH3	14	1	C73 H102 N23 O21	48
1636.8800	1	0	2	y-NH3	14	1	C73 H102 N23 O21	72
1636.9200	1	0	2	y-NH3	14	1	C73 H102 N23 O21	97
1636.9600	1	0	2	y-NH3	14	1	C73 H102 N23 O21	121
1637.0000	1	0	2	y-NH3	14	1	C73 H102 N23 O21	146
1637.0400	1	0	2	y-NH3	14	1	C73 H102 N23 O21	170
1637.0800	1	0	2	y-NH3	14	1	C73 H102 N23 O21	195
1637.1200	1	0	2	y-NH3	14	1	C73 H102 N23 O21	219
1637.1600	1	0	2	y-NH3	14	1	C73 H102 N23 O21	243
1637.2000	1	0	2	y-NH3	14	1	C73 H102 N23 O21	268
1637.2400	1	0	2	y-NH3	14	1	C73 H102 N23 O21	292
1637.2800	1	0						
1637.3200	1	0						
1637.3600	1	0						
1637.4000	1	0						
1637.4400	1	0						
1637.4800	1	0						
1637.5200	1	0						
1637.5600	1	0						
1637.6000	1	0						
1637.6400	1	0						
1637.6800	1	0						
1637.7200	1	0						
1637.7600	1	0						
1637.8000	1	0						
1637.8400	1	0						
1637.8800	1	0						
1637.9200	1	0						
1637.9600	1	0						
1638.0000	1	0						
1638.0400	1	0						
1638.0800	1	0						
1638.1200	1	0						
1638.1600	1	0						
1638.2000	1	0						
1638.2400	1	0						
1638.2800	1	0						
1638.3200	1	0						
1638.3600	1	0						
1638.4000	1	0						
1638.4400	1	0						
1638.4800	1	0						
1638.5200	1	0						
1638.5600	1	0						
1638.6000	1	0						
1638.6400	1	0						
1638.6800	1	0						
1638.7200	1	0						
1638.7600	1	0						
1638.8000	1	0						
1638.8400	1	0						
1638.8800	1	0						
1638.9200	1	0						
1638.9600	1	0						
1639.0000	1	0						
1639.0400	1	0						
1639.0800	1	0						
1639.1200	1	0						
1639.1600	1	0						
1639.2000	1	0						
1639.2400	1	0						
1639.2800	1	0						
1639.3200	1	0	1	y	14	1	C72 H103 N24 O21	-276
1639.3600	1	0	1	y	14	1	C72 H103 N24 O21	-252
1639.4000	1	0	1	y	14	1	C72 H103 N24 O21	-227
1639.4400	1	0	1	y	14	1	C72 H103 N24 O21	-203
1639.4800	1	0	1	y	14	1	C72 H103 N24 O21	-178
1639.5200	1	0	1	y	14	1	C72 H103 N24 O21	-154
1639.5600	1	0	1	y	14	1	C72 H103 N24 O21	-130
1639.6000	1	0	1	y	14	1	C72 H103 N24 O21	-105
1639.6400	1	0	1	y	14	1	C72 H103 N24 O21	-81
1639.6800	1	0	1	y	14	1	C72 H103 N24 O21	-56
1639.7200	1	0	1	y	14	1	C72 H103 N24 O21	-32
1639.7600	1	0	1	y	14	1	C72 H103 N24 O21	-7.6
1639.8000	1	0	1	y	14	1	C72 H103 N24 O21	17
1639.8400	1	0	1	y	14	1	C72 H103 N24 O21	41
1639.8800	1	5.60e-5	1	y	14	1	C72 H103 N24 O21	66
1639.9200	1	8.90e-4	1	y	14	1	C72 H103 N24 O21	90
1639.9600	1	0.00128	1	y	14	1	C72 H103 N24 O21	114
1640.0000	1	6.70e-4	1	y	14	1	C72 H103 N24 O21	139
1640.0400	1	2.18e-4	1	y	14	1	C72 H103 N24 O21	163
1640.0800	1	3.20e-5	1	y	14	1	C72 H103 N24 O21	188
1640.1200	1	0	1	y	14	1	C72 H103 N24 O21	212
1640.1600	1	0	1	y	14	1	C72 H103 N24 O21	236
1640.2000	1	0	1	y	14	1	C72 H103 N24 O21	261
1640.2400	1	0	1	y	14	1	C72 H103 N24 O21	285
1640.2800	1	0						
1640.3200	1	0						
1640.3600	1	0						
1640.4000	1	0						
1640.4400	1	0						
1640.4800	1	0						
1640.5200	1	0						
1640.5600	1	0						
1640.6000	1	0						
1640.6400	1	0						
1640.6800	1	0						
1640.7200	1	0						
1640.7600	1	0						
1640.8000	1	0						
1640.8400	1	0						
1640.8800	1	0						
1640.9200	1	0						
1640.9600	1	0						
1641.0000	1	0						
1641.0400	1	0						
1641.0800	1	0						
1641.1200	1	0						
1641.1600	1	0						
1641.2000	1	0						
1641.2400	1	0						
1641.2800	1	0						
1641.3200	1	0						
1641.3600	1	0						
1641.4000	1	0						
1641.4400	1	0						
1641.4800	1	0						
1641.5200	1	0						
1641.5600	1	0						
1641.6000	1	0						
1641.6400	1	0						
1641.6800	1	0						
1641.7200	1	0						
1641.7600	1	0						
1641.8000	1	0						
1641.8400	1	0						
1641.8800	1	0						
1641.9200	1	0						
1641.9600	1	0						
1642.0000	1	0						
1642.0400	1	0						
1642.0800	1	0						
1642.1200	1	0						
1642.1600	1	0						
1642.2000	1	0						
1642.2400	1	0						
1642.2800	1	0						
1642.3200	1	0						
1642.3600	1	0						
1642.4000	1	0						
1642.4400	1	0						
1642.4800	1	0						
1642.5200	1	0						
1642.5600	1	0						
1642.6000	1	0						
1642.6400	1	0						
1642.6800	1	0						
1642.7200	1	0						
1642.7600	1	0						
1642.8000	1	0						
1642.8400	1	0						
1642.8800	1	0						
1642.9200	1	0						
1642.9600	1	0						
1643.0000	1	0						
1643.0400	1	0						
1643.0800	1	0						
1643.1200	1	0						
1643.1600	1	0						
1643.2000	1	0						
1643.2400	1	0						
1643.2800	1	0						
1643.3200	1	0						
1643.3600	1	0						
1643.4000	1	0						
1643.4400	1	0						
1643.4800	1	0						
1643.5200	1	0						
1643.5600	1	0						
1643.6000	1	0						
1643.6400	1	0						
1643.6800	1	0						
1643.7200	1	0						
1643.7600	1	0						
1643.8000	1	0						
1643.8400	1	0						
1643.8800	1	0						
1643.9200	1	0						
1643.9600	1	0						
1644.0000	1	0						
1644.0400	1	0						
1644.0800	1	0						
1644.1200	1	0						
1644.1600	1	0						
1644.2000	1	0						
1644.2400	1	0						
1644.2800	1	0						
1644.3200	1	0						
1644.3600	1	0						
1644.4000	1	0						
1644.4400	1	0						
1644.4800	1	0						
1644.5200	1	0						
1644.5600	1	0						
1644.6000	1	0						
1644.6400	1	0						
1644.6800	1	0						
1644.7200	1	0						
1644.7600	1	0						
1644.8000	1	0						
1644.8400	1	0						
1644.8800	1	0						
1644.9200	1	0						
1644.9600	1	0						
1645.0000	1	0						
1645.0400	1	0						
1645.0800	1	0						
1645.1200	1	0						
1645.1600	1	0						
1645.2000	1	0						
1645.2400	1	0						
1645.2800	1	0						
1645.3200	1	0						
1645.3600	1	0						
1645.4000	1	0						
1645.4400	1	0						
1645.4800	1	0						
1645.5200	1	0						
1645.5600	1	0						
1645.6000	1	0						
1645.6400	1	0						
1645.6800	1	0						
1645.7200	1	0						
1645.7600	1	0						
1645.8000	1	0						
1645.8400	1	0						
1645.8800	1	0						
1645.9200	1	0						
1645.9600	1	0						
1646.0000	1	0						
1646.0400	1	0						
1646.0800	1	0						
1646.1200	1	0						
1646.1600	1	0						
1646.2000	1	0						
1646.2400	1	0						
1646.2800	1	0						
1646.3200	1	0						
1646.3600	1	0						
1646.4000	1	0						
1646.4400	1	0						
1646.4800	1	0						
1646.5200	1	0						
1646.5600	1	0						
1646.6000	1	0						
1646.6400	1	0						
1646.6800	1	0						
1646.7200	1	0						
1646.7600	1	0						
1646.8000	1	0						
1646.8400	1	0						
1646.8800	1	0						
1646.9200	1	0						
1646.9600	1	0						
1647.0000	1	0						
1647.0400	1	0						
1647.0800	1	0						
1647.1200	1	0						
1647.1600	1	0						
1647.2000	1	5.90e-5						
1647.2400	1	3.10e-4						
1647.2800	1	2.95e-4						
1647.3200	1	1.31e-4						
1647.3600	1	3.30e-5						
1647.4000	1	4.00e-6						
1647.4400	1	0						
1647.4800	1	0						
1647.5200	1	0						
1647.5600	1	0						
1647.6000	1	0						
1647.6400	1	0						
1647.6800	1	0						
1647.7200	1	0						
1647.7600	1	0						
1647.8000	1	0						
1647.8400	1	0						
1647.8800	1	0						
1647.9200	1	0						
1647.9600	1	0						
1648.0000	1	0						
1648.0400	1	0						
1648.0800	1	0						
1648.1200	1	0						
1648.1600	1	0						
1648.2000	1	0						
1648.2400	1	0						
1648.2800	1	0						
1648.3200	1	0						
1648.3600	1	0						
1648.4000	1	0						
1648.4400	1	0						
1648.4800	1	0						
1648.5200	1	0						
1648.5600	1	0						
1648.6000	1	0						
1648.6400	1	1.00e-6						
1648.6800	1	1.23e-4						
1648.7200	1	4.89e-4						
1648.7600	1	4.37e-4						
1648.8000	1	1.87e-4						
1648.8400	1	4.60e-5						
1648.8800	1	4.00e-6						
1648.9200	1	0						
1648.9600	1	0						
1649.0000	1	0						
1649.0400	1	0						
1649.0800	1	0						
1649.1200	1	0						
1649.1600	1	0						
1649.2000	1	0						
1649.2400	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-284
1649.2800	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-260
1649.3200	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-236
1649.3600	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-212
1649.4000	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-187
1649.4400	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-163
1649.4800	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-139
1649.5200	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-115
1649.5600	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-90
1649.6000	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-66
1649.6400	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-42
1649.6800	1	0	2	a-NH3	15	1	C73 H97 N22 O23	-18
1649.7200	1	0	2	a-NH3	15	1	C73 H97 N22 O23	6.6
1649.7600	1	0	2	a-NH3	15	1	C73 H97 N22 O23	31
1649.8000	1	0	2	a-NH3	15	1	C73 H97 N22 O23	55
1649.8400	1	0	2	a-NH3	15	1	C73 H97 N22 O23	79
1649.8800	1	0	2	a-NH3	15	1	C73 H97 N22 O23	104
1649.9200	1	0	2	a-NH3	15	1	C73 H97 N22 O23	128
1649.9600	1	0	2	a-NH3	15	1	C73 H97 N22 O23	152
1650.0000	1	0	2	a-NH3	15	1	C73 H97 N22 O23	176
1650.0400	1	0	2	a-NH3	15	1	C73 H97 N22 O23	201
1650.0800	1	0	2	a-NH3	15	1	C73 H97 N22 O23	225
1650.1200	1	0	2	a-NH3	15	1	C73 H97 N22 O23	249
1650.1600	1	0	2	a-NH3	15	1	C73 H97 N22 O23	273
1650.2000	1	0	2	a-NH3	15	1	C73 H97 N22 O23	298
1650.2400	1	0						
1650.2800	1	0						
1650.3200	1	0						
1650.3600	1	0						
1650.4000	1	0						
1650.4400	1	0						
1650.4800	1	0						
1650.5200	1	0						
1650.5600	1	0						
1650.6000	1	0						
1650.6400	1	0						
1650.6800	1	0						
1650.7200	1	0						
1650.7600	1	0						
1650.8000	1	0						
1650.8400	1	0						
1650.8800	1	0						
1650.9200	1	0						
1650.9600	1	0						
1651.0000	1	0						
1651.0400	1	0						
1651.0800	1	0						
1651.1200	1	0						
1651.1600	1	0						
1651.2000	1	0						
1651.2400	1	0						
1651.2800	1	0						
1651.3200	1	0						
1651.3600	1	0						
1651.4000	1	0						
